Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,School
10.0,Sean Van Dorn Jr.,G,4,0,5.8,1.3,3.0,0.417,0.5,1.3,0.4,0.8,1.8,0.429,0.5,0.8,1.0,0.75,0.5,0.0,0.5,0.3,0.5,0.3,0.0,0.5,3.8,,Georgia Southern
11.0,Tsvet Sotirov,F,26,3,10.8,0.7,2.6,0.279,0.4,2.1,0.204,0.3,0.5,0.571,0.36,0.0,0.2,0.25,0.4,1.3,1.8,0.4,0.2,0.2,0.3,1.3,1.9,,Georgia Southern
12.0,Jayden Williams,G,16,11,9.6,0.4,1.6,0.24,0.1,0.5,0.125,0.3,1.1,0.294,0.26,0.5,1.1,0.471,0.4,0.9,1.3,0.4,0.1,0.2,0.1,1.6,1.3,,Georgia Southern
13.0,Cade Lomas,G,1,0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Georgia Southern
,Team Totals,,28,28,202.7,26.6,61.9,0.43,9.4,29.3,0.322,17.2,32.6,0.527,0.506,17.9,24.6,0.725,11.2,24.2,35.4,11.3,8.1,4.0,10.5,19.4,80.5,,Georgia Southern
1.0,Jelani Hamilton,G,23,22,30.4,4.9,13.0,0.376,2.0,5.7,0.348,2.9,7.2,0.398,0.453,6.0,6.8,0.885,0.8,3.7,4.5,2.3,1.9,0.3,1.8,2.5,17.7,,Georgia State
2.0,Micah Tucker,G,27,24,30.8,4.1,9.9,0.417,1.2,3.9,0.317,2.9,6.0,0.481,0.479,3.4,4.2,0.816,0.5,1.6,2.1,3.1,1.1,0.1,1.9,2.1,12.9,,Georgia State
3.0,Malachi Brown,G,28,27,30.4,3.8,10.1,0.379,2.0,5.4,0.377,1.8,4.7,0.382,0.48,2.1,2.5,0.855,0.9,2.8,3.6,2.9,1.2,0.0,2.2,1.9,11.8,,Georgia State
4.0,Joah Chappelle,F,24,15,22.2,2.8,6.2,0.443,0.6,1.7,0.375,2.1,4.5,0.468,0.493,1.1,1.7,0.659,1.7,3.3,5.0,0.5,0.5,0.8,0.8,2.0,7.3,,Georgia State
5.0,Jakai Newton,G,21,6,17.0,2.1,6.3,0.333,0.8,3.1,0.262,1.3,3.2,0.403,0.398,2.2,2.7,0.821,0.9,2.8,3.6,0.9,0.9,0.1,1.0,1.9,7.2,,Georgia State
6.0,Trey Scott III,F,24,3,21.3,2.2,5.5,0.394,0.8,2.6,0.29,1.4,2.9,0.486,0.462,0.3,0.3,0.75,0.8,2.5,3.3,0.8,0.5,0.3,0.5,2.1,5.3,,Georgia State
7.0,Ayouba Berthe,G,28,2,18.1,1.4,5.1,0.282,1.2,4.2,0.291,0.2,0.9,0.24,0.401,1.0,1.2,0.818,0.4,1.7,2.0,0.8,0.4,0.0,0.8,1.6,5.0,,Georgia State
8.0,Anthony Enoh,F,26,17,22.0,1.5,4.6,0.328,0.3,1.5,0.231,1.2,3.1,0.375,0.366,1.4,2.1,0.655,1.7,3.5,5.2,0.9,0.6,0.5,0.9,1.8,4.7,,Georgia State
9.0,Christian Beam,G,22,11,16.4,1.0,2.3,0.46,0.0,0.0,,1.0,2.3,0.46,0.46,1.3,2.3,0.549,1.5,2.8,4.3,0.2,0.3,0.9,0.8,1.9,3.4,,Georgia State
10.0,Christopher Jones,G,15,0,8.5,1.2,2.9,0.419,0.5,1.4,0.333,0.7,1.5,0.5,0.5,0.3,0.3,1.0,0.7,0.5,1.3,0.4,0.2,0.1,0.4,0.9,3.2,,Georgia State
11.0,Kwame Tanic,F,1,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,,Georgia State
12.0,Isaiah Sherrard,F,11,3,10.5,0.6,2.2,0.292,0.4,1.5,0.25,0.3,0.7,0.375,0.375,0.2,0.4,0.5,0.2,0.5,0.7,0.3,0.3,0.5,0.6,1.3,1.8,,Georgia State
13.0,James Cooper,F,21,10,7.7,0.4,1.0,0.364,0.0,0.0,,0.4,1.0,0.364,0.364,0.2,0.3,0.714,0.9,0.9,1.7,0.2,0.1,0.1,0.1,2.0,1.0,,Georgia State
,Team Totals,,28,28,200.9,22.4,59.3,0.378,8.6,26.7,0.322,13.8,32.6,0.424,0.451,16.9,21.4,0.788,11.0,24.8,35.8,11.9,6.8,3.0,11.0,18.1,70.3,,Georgia State
1.0,Kowacie Reeves Jr.,G,25,25,30.0,5.4,11.9,0.455,2.0,5.3,0.379,3.4,6.6,0.515,0.539,2.3,3.0,0.77,0.8,2.9,3.8,1.2,1.1,0.6,1.4,2.5,15.1,,Georgia Tech
2.0,Baye Ndongo,F,23,23,27.1,4.9,8.7,0.565,0.2,0.5,0.417,4.7,8.2,0.574,0.578,2.5,3.4,0.731,2.9,5.4,8.3,2.4,0.9,1.1,2.3,2.7,12.5,,Georgia Tech
3.0,Lamar Washington,G,25,17,28.6,3.4,8.5,0.394,0.6,2.1,0.302,2.7,6.4,0.425,0.432,2.7,3.6,0.747,0.7,4.2,4.9,5.2,1.4,0.3,2.7,2.1,10.1,,Georgia Tech
4.0,Mouhamed Sylla,C,16,15,21.5,4.1,7.1,0.579,0.1,0.3,0.25,4.1,6.9,0.591,0.583,1.3,3.1,0.429,2.0,5.2,7.2,0.6,0.8,1.2,1.4,2.2,9.6,,Georgia Tech
5.0,Akai Fleming,G,26,18,24.3,2.8,8.0,0.356,0.8,2.7,0.319,2.0,5.3,0.374,0.409,3.0,3.7,0.802,0.8,2.3,3.1,1.3,0.5,0.3,1.6,1.8,9.5,,Georgia Tech
6.0,Jaeden Mustaf,G,25,19,26.8,3.2,7.5,0.428,0.8,1.7,0.442,2.4,5.8,0.424,0.479,2.2,3.3,0.683,1.0,3.2,4.2,2.3,0.5,0.2,1.5,2.4,9.4,,Georgia Tech
7.0,Kam Craft,G,26,14,22.3,2.7,7.0,0.39,1.6,4.3,0.375,1.1,2.7,0.414,0.505,0.5,0.7,0.765,0.6,1.7,2.3,1.0,0.4,0.3,0.5,1.3,7.6,,Georgia Tech
8.0,Chas Kelley III,G,25,1,17.1,1.6,3.7,0.446,1.0,2.4,0.441,0.6,1.3,0.455,0.587,0.2,0.4,0.6,0.3,1.0,1.2,1.6,0.4,0.1,0.8,1.5,4.6,,Georgia Tech
9.0,Peyton Marshall,C,17,2,11.1,1.2,2.3,0.538,0.0,0.1,0.0,1.2,2.2,0.568,0.538,1.0,1.7,0.586,0.6,2.5,3.1,0.9,0.2,0.9,1.6,1.6,3.5,,Georgia Tech
10.0,Eric Chatfield Jr.,G,14,1,13.0,1.1,3.0,0.357,0.4,1.8,0.24,0.6,1.2,0.529,0.429,0.0,0.0,,0.2,0.8,1.0,1.4,0.6,0.0,0.9,1.2,2.6,,Georgia Tech
11.0,Davi Remagen,G,11,0,10.7,0.6,2.0,0.318,0.0,0.5,0.0,0.6,1.5,0.438,0.318,0.4,0.6,0.571,0.2,1.0,1.2,0.7,0.9,0.1,0.5,1.5,1.6,,Georgia Tech
12.0,Cole Kirouac,C,19,0,10.1,0.7,1.3,0.56,0.0,0.0,,0.7,1.3,0.56,0.56,0.0,0.4,0.0,0.6,1.3,1.9,0.3,0.2,0.2,0.3,1.5,1.5,,Georgia Tech
13.0,Brandon Stores Jr.,G,1,0,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,Georgia Tech
,Team Totals,,27,27,200.9,26.7,60.1,0.444,6.9,19.1,0.362,19.8,41.0,0.483,0.502,13.9,20.0,0.696,10.8,26.9,37.7,16.0,6.2,4.1,13.3,17.9,74.3,,Georgia Tech
1.0,Graham Ike,F,24,23,30.0,7.6,13.1,0.58,0.7,2.0,0.362,6.9,11.1,0.618,0.607,4.0,5.2,0.768,2.3,6.3,8.6,2.7,0.6,0.8,1.5,2.6,19.9,,Gonzaga
2.0,Braden Huff,F,18,18,25.4,8.1,12.2,0.662,0.4,1.2,0.333,7.7,11.0,0.697,0.678,1.3,2.2,0.575,2.7,2.9,5.6,1.5,0.4,0.5,0.9,2.5,17.8,,Gonzaga
3.0,Tyon Grant-Foster,G,28,5,21.2,4.0,8.5,0.477,0.5,1.8,0.265,3.6,6.7,0.532,0.504,2.6,4.3,0.605,1.6,3.5,5.1,1.1,0.9,1.1,1.3,2.0,11.1,,Gonzaga
4.0,Mario Saint-Supery,G,28,10,22.1,2.8,6.3,0.44,1.3,2.9,0.444,1.5,3.4,0.436,0.543,2.0,2.3,0.889,0.4,2.3,2.7,3.9,1.4,0.1,1.5,1.8,8.8,,Gonzaga
5.0,Davis Fogle,G,23,1,14.1,3.1,5.9,0.533,0.4,1.1,0.36,2.7,4.8,0.573,0.567,1.2,1.7,0.718,1.0,1.6,2.6,0.9,0.8,0.4,0.5,1.1,7.9,,Gonzaga
6.0,Adam Miller,G,28,18,19.6,2.9,6.5,0.44,1.3,3.9,0.318,1.6,2.6,0.625,0.536,0.8,1.0,0.759,0.3,1.4,1.7,1.0,0.7,0.0,0.6,1.1,7.8,,Gonzaga
7.0,Jalen Warley,G,28,12,21.7,2.9,5.1,0.573,0.0,0.0,,2.9,5.1,0.573,0.573,1.4,2.2,0.639,1.5,3.2,4.7,2.0,1.6,0.3,1.0,2.6,7.3,,Gonzaga
8.0,Emmanuel Innocenti,F,28,23,22.1,2.4,4.9,0.482,0.6,2.2,0.274,1.8,2.7,0.653,0.544,0.4,0.6,0.588,1.3,2.1,3.4,1.5,1.0,0.2,0.6,1.6,5.7,,Gonzaga
9.0,Braeden Smith,G,28,18,17.9,1.9,4.3,0.45,0.5,1.5,0.31,1.5,2.8,0.526,0.504,1.0,1.3,0.829,0.4,2.0,2.4,4.0,1.1,0.0,1.3,0.9,5.4,,Gonzaga
10.0,Steele Venters,G,26,9,15.1,1.7,4.3,0.387,1.3,3.7,0.368,0.3,0.6,0.5,0.545,0.4,0.5,0.833,0.2,1.1,1.3,1.0,0.7,0.1,0.7,1.3,5.0,,Gonzaga
11.0,Noah Haaland,F,8,0,4.8,1.0,1.5,0.667,0.0,0.4,0.0,1.0,1.1,0.889,0.667,0.3,0.3,1.0,0.6,0.8,1.4,0.0,0.1,0.0,0.3,1.0,2.3,,Gonzaga
12.0,Ismaila Diagne,C,22,3,7.7,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.2,0.6,0.357,0.8,2.0,2.7,0.2,0.1,0.7,0.4,1.4,1.2,,Gonzaga
13.0,Cade Orness,G,7,0,2.7,0.1,0.3,0.5,0.0,0.0,,0.1,0.3,0.5,0.5,0.1,0.7,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.4,0.3,0.4,,Gonzaga
14.0,Joaquim ArauzMoore,G,7,0,2.4,0.1,0.3,0.5,0.1,0.3,0.5,0.0,0.0,,0.75,0.0,0.3,0.0,0.1,0.3,0.4,0.1,0.1,0.0,0.0,0.4,0.4,,Gonzaga
,Team Totals,,28,28,200.9,33.4,64.7,0.516,6.5,19.2,0.341,26.9,45.5,0.59,0.567,14.0,20.1,0.698,12.4,28.5,40.9,18.5,9.0,3.5,9.9,17.4,87.4,,Gonzaga
1.0,Antonio Munoz,F,22,18,24.3,4.2,8.6,0.489,0.0,0.7,0.0,4.2,8.0,0.531,0.489,4.0,6.0,0.654,1.0,2.6,3.6,2.0,0.8,0.5,2.4,2.3,12.4,,Grambling
2.0,Jamil Muttilib,G,25,15,26.0,3.8,8.8,0.434,1.7,5.2,0.323,2.1,3.6,0.596,0.53,1.9,2.3,0.828,0.8,2.5,3.3,0.4,1.5,0.5,1.0,1.8,11.2,,Grambling
3.0,Roderick Coffee III,F,23,23,33.2,3.6,8.2,0.436,1.4,3.7,0.381,2.2,4.5,0.481,0.521,2.3,3.2,0.73,0.9,3.7,4.6,4.2,1.7,0.1,2.5,1.8,10.9,,Grambling
4.0,Derrius Ward,G,24,15,30.1,3.3,8.4,0.388,1.4,4.3,0.317,1.9,4.0,0.464,0.47,2.5,3.1,0.811,0.8,2.3,3.0,2.2,1.0,0.3,2.4,2.2,10.4,,Grambling
5.0,Jimel Lane,F,20,10,22.3,3.0,6.8,0.444,0.4,1.7,0.212,2.7,5.1,0.52,0.47,2.2,2.6,0.846,1.3,3.0,4.2,1.0,1.0,0.4,1.5,2.1,8.6,,Grambling
6.0,Rickey Ballard,F,25,18,22.8,2.4,5.2,0.45,1.8,4.2,0.415,0.6,1.0,0.6,0.618,1.6,2.1,0.736,0.7,1.6,2.3,1.0,1.2,0.2,0.9,2.5,8.0,,Grambling
7.0,Nazar Mahmoud,G,2,0,13.5,1.5,4.0,0.375,0.0,2.0,0.0,1.5,2.0,0.75,0.375,2.0,2.5,0.8,0.5,1.5,2.0,1.5,1.0,0.5,1.0,0.5,5.0,,Grambling
8.0,Randarius Jones,C,20,7,15.6,1.9,3.8,0.487,0.0,0.0,,1.9,3.8,0.487,0.487,1.3,1.7,0.788,1.4,1.8,3.1,0.5,0.4,0.2,1.2,1.9,5.0,,Grambling
9.0,Devyn Franklin,F,25,15,16.9,1.5,4.0,0.384,0.0,0.8,0.05,1.5,3.2,0.468,0.389,1.4,1.9,0.723,1.5,2.8,4.3,0.7,0.5,0.3,1.2,2.2,4.4,,Grambling
10.0,Mekhi Fitts,F,17,3,11.1,1.1,1.9,0.594,0.1,0.1,0.5,1.1,1.8,0.6,0.609,0.8,1.5,0.538,0.5,2.1,2.6,0.3,0.2,0.4,1.1,1.7,3.1,,Grambling
11.0,Saliou Seye,F,11,1,8.5,0.8,1.7,0.474,0.0,0.4,0.0,0.8,1.4,0.6,0.474,0.3,1.2,0.231,0.5,1.2,1.7,0.1,0.4,0.5,0.9,2.2,1.9,,Grambling
12.0,Richard Amaefule,F,11,0,8.5,0.5,1.4,0.4,0.0,0.2,0.0,0.5,1.2,0.462,0.4,0.5,0.5,1.0,0.4,0.5,0.9,0.1,0.2,0.1,0.8,1.2,1.6,,Grambling
13.0,Chancellor Perkins,G,13,0,5.5,0.4,1.1,0.357,0.3,0.5,0.667,0.1,0.6,0.125,0.5,0.2,0.2,1.0,0.2,0.5,0.7,0.5,0.2,0.0,0.3,0.3,1.2,,Grambling
14.0,P.J. Edwards,G,14,0,7.5,0.3,1.4,0.211,0.0,0.8,0.0,0.3,0.6,0.5,0.211,0.3,0.3,1.0,0.1,0.9,0.9,0.3,0.2,0.1,0.4,1.4,0.9,,Grambling
,Team Totals,,25,25,200.0,23.5,53.8,0.437,6.6,20.8,0.315,17.0,33.0,0.514,0.498,17.0,23.2,0.733,10.1,23.2,33.2,11.8,8.1,2.8,14.6,19.0,70.6,,Grambling
1.0,Jaden Henley,G,26,26,31.5,5.8,12.6,0.46,1.0,3.9,0.245,4.8,8.7,0.558,0.498,4.9,6.3,0.779,0.7,4.9,5.6,2.8,1.6,0.3,2.6,2.0,17.5,,Grand Canyon
2.0,Makaih Williams,G,26,14,26.3,4.3,10.3,0.419,1.5,5.0,0.305,2.8,5.2,0.529,0.494,3.2,4.0,0.79,0.9,1.8,2.7,2.3,1.0,0.1,1.7,2.5,13.3,,Grand Canyon
3.0,Brian Moore Jr.,G,23,22,26.8,3.3,7.0,0.466,0.6,1.4,0.394,2.7,5.6,0.484,0.506,2.2,3.1,0.694,0.5,1.7,2.3,2.5,0.7,0.1,1.6,2.0,9.3,,Grand Canyon
4.0,Nana Owusu-Anane,F,26,26,32.2,3.3,7.7,0.432,1.3,3.5,0.37,2.0,4.1,0.486,0.518,1.4,1.9,0.72,2.4,6.1,8.5,1.9,1.5,0.9,1.3,2.5,9.3,,Grand Canyon
5.0,Efe Demirel,C,26,22,22.1,3.3,5.2,0.642,0.0,0.0,,3.3,5.2,0.642,0.642,2.0,2.8,0.736,2.3,2.9,5.2,0.3,0.4,1.0,1.2,2.6,8.7,,Grand Canyon
6.0,Caleb Shaw,G,19,11,21.6,3.2,6.5,0.492,1.4,3.7,0.371,1.8,2.8,0.648,0.597,0.5,0.8,0.6,1.0,2.9,3.9,1.4,0.6,0.1,1.4,1.8,8.3,,Grand Canyon
7.0,Dusty Stromer,G,26,5,22.9,2.0,6.0,0.335,1.1,3.6,0.312,0.9,2.4,0.371,0.429,1.3,1.6,0.81,0.7,2.0,2.7,1.0,0.5,0.1,1.0,1.8,6.4,,Grand Canyon
8.0,Wilhelm Breidenbach,F,26,4,12.9,0.9,2.3,0.377,0.2,1.2,0.133,0.7,1.2,0.613,0.41,1.0,1.2,0.806,1.1,1.4,2.5,0.7,0.5,0.2,0.7,2.3,2.9,,Grand Canyon
9.0,Dennis Evans,C,19,0,7.8,0.7,1.0,0.684,0.0,0.0,,0.7,1.0,0.684,0.684,0.5,0.7,0.714,0.7,1.1,1.8,0.1,0.1,1.2,0.5,0.6,1.9,,Grand Canyon
10.0,Evan Boisdur,G,11,0,4.9,0.5,1.5,0.294,0.2,1.0,0.182,0.3,0.5,0.5,0.353,0.3,0.4,0.75,0.0,0.4,0.4,0.3,0.4,0.0,0.3,0.6,1.4,,Grand Canyon
11.0,Kaleb Smith,F,18,0,8.0,0.3,1.7,0.194,0.1,0.9,0.125,0.2,0.8,0.267,0.226,0.6,0.8,0.714,0.3,1.1,1.4,0.3,0.1,0.1,0.3,0.7,1.3,,Grand Canyon
12.0,Cole Pepe,G,6,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,,Grand Canyon
,Team Totals,,26,26,201.0,25.8,57.5,0.448,6.7,22.2,0.303,19.0,35.3,0.539,0.506,16.9,22.4,0.756,10.8,25.6,36.4,12.6,6.9,3.5,12.2,18.1,75.2,,Grand Canyon
1.0,Marcus Hall,F,25,25,34.8,4.4,9.2,0.476,2.1,5.2,0.411,2.3,4.1,0.559,0.591,3.7,4.8,0.76,0.8,4.7,5.5,2.5,0.4,0.2,1.7,1.6,14.6,,Green Bay
2.0,C.J. O'Hara,G,28,28,31.9,4.8,8.5,0.567,0.2,0.8,0.273,4.6,7.7,0.597,0.58,4.1,5.2,0.781,1.5,3.0,4.5,1.3,1.0,0.2,1.4,2.1,13.9,,Green Bay
3.0,Justin Allen,G,27,17,24.9,4.5,9.4,0.475,0.7,3.0,0.238,3.8,6.5,0.583,0.512,3.1,3.8,0.824,0.7,2.9,3.6,1.4,0.5,0.1,1.3,1.7,12.8,,Green Bay
4.0,Preston Ruedinger,G,28,28,34.9,3.7,8.5,0.431,2.1,5.0,0.421,1.6,3.5,0.444,0.554,1.8,2.0,0.891,0.5,3.1,3.7,5.4,1.0,0.1,1.5,2.3,11.2,,Green Bay
5.0,Caden Wilkins,F,28,17,21.2,2.3,5.4,0.43,1.5,3.7,0.408,0.8,1.7,0.479,0.57,0.8,1.3,0.639,0.5,2.3,2.8,0.7,0.3,0.5,0.7,2.8,7.0,,Green Bay
6.0,LeBron Thomas,G,27,6,12.9,1.1,2.5,0.456,0.0,0.3,0.111,1.1,2.2,0.508,0.463,1.9,2.8,0.68,0.4,1.6,2.0,0.9,0.4,0.0,1.0,1.0,4.2,,Green Bay
7.0,Dontrell Hewlett,G,4,0,11.5,1.3,4.8,0.263,0.3,1.8,0.143,1.0,3.0,0.333,0.289,1.0,2.0,0.5,0.5,1.0,1.5,1.5,0.3,0.3,0.8,1.5,3.8,,Green Bay
8.0,Ramel Bethea,F,25,4,11.8,1.5,2.0,0.776,0.0,0.0,,1.5,2.0,0.776,0.776,0.6,0.8,0.7,1.0,1.4,2.4,0.2,0.4,1.2,0.6,2.0,3.6,,Green Bay
9.0,Rob Stroud,F,11,1,6.0,1.2,2.7,0.433,0.1,0.5,0.167,1.1,2.2,0.5,0.45,1.1,1.5,0.75,0.3,1.0,1.3,0.1,0.0,0.0,0.4,1.1,3.5,,Green Bay
10.0,Mac Wrecke,G,22,5,11.8,1.1,2.3,0.48,0.4,1.1,0.375,0.7,1.2,0.577,0.57,0.7,1.0,0.696,0.2,1.3,1.5,0.3,0.3,0.2,0.4,1.5,3.3,,Green Bay
11.0,Josh Hines,G,6,0,8.7,1.3,2.3,0.571,0.5,1.3,0.375,0.8,1.0,0.833,0.679,0.0,0.3,0.0,0.2,0.7,0.8,1.0,0.3,0.0,0.0,1.0,3.2,,Green Bay
12.0,Maruan Cicic,C,19,9,12.5,1.4,2.3,0.591,0.0,0.1,0.0,1.4,2.3,0.605,0.591,0.4,0.6,0.636,0.7,1.2,1.9,0.2,0.2,0.2,0.7,2.2,3.1,,Green Bay
13.0,Vukasin Todorovic,F,17,0,10.1,1.1,2.8,0.375,0.0,0.4,0.0,1.1,2.5,0.429,0.375,0.6,1.1,0.556,0.6,1.0,1.6,1.0,0.4,0.1,1.0,1.2,2.7,,Green Bay
14.0,Keegan Van Kauwenberg,G,17,0,10.2,0.8,2.0,0.412,0.5,1.5,0.346,0.3,0.5,0.625,0.544,0.0,0.0,,0.1,0.8,0.8,0.6,0.3,0.3,0.5,0.5,2.2,,Green Bay
15.0,Brady Fitzgerald,G,4,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,Green Bay
,Team Totals,,28,28,202.0,25.4,52.5,0.484,7.3,20.0,0.362,18.1,32.5,0.559,0.553,17.0,22.6,0.752,7.9,23.5,31.4,13.7,4.6,2.7,10.8,17.6,75.0,,Green Bay
1.0,Michael Eley,G,18,8,19.4,4.5,9.6,0.471,1.2,4.1,0.301,3.3,5.5,0.596,0.535,2.4,2.8,0.863,0.9,2.4,3.3,0.7,0.7,0.3,0.8,1.6,12.7,,Hampton
2.0,Jalyke Gaines-Wyatt,G,26,23,27.0,3.3,8.4,0.399,0.7,2.5,0.277,2.7,5.9,0.451,0.44,4.3,5.7,0.764,0.2,1.4,1.6,3.0,0.7,0.1,2.2,2.0,11.7,,Hampton
3.0,Xzavier Long,G,25,23,34.4,3.2,7.3,0.437,0.7,2.7,0.254,2.5,4.6,0.543,0.484,2.6,3.9,0.68,3.0,7.0,10.0,2.0,0.9,0.7,2.0,2.6,9.7,,Hampton
4.0,Daniel Johnson,G,27,25,24.2,3.5,9.3,0.377,1.1,3.5,0.316,2.4,5.8,0.414,0.437,1.2,1.7,0.702,1.1,3.8,4.9,0.6,0.9,0.3,1.0,2.3,9.4,,Hampton
5.0,Christian Watson,G,20,5,19.5,2.2,5.8,0.383,0.6,2.1,0.268,1.7,3.7,0.446,0.43,1.9,2.4,0.787,0.8,1.6,2.3,1.2,0.5,0.1,1.2,1.9,6.8,,Hampton
6.0,Josh Ogundele,F,22,17,17.5,2.1,4.1,0.522,0.0,0.2,0.2,2.1,3.9,0.541,0.528,1.9,3.1,0.618,1.8,1.8,3.6,0.6,0.6,0.6,1.2,2.1,6.2,,Hampton
7.0,Etienne Strothers,G,27,12,18.0,1.7,4.8,0.362,0.7,2.3,0.311,1.0,2.6,0.406,0.435,1.4,1.9,0.76,0.4,1.3,1.7,1.7,1.3,0.5,1.2,1.6,5.6,,Hampton
8.0,Elijah Kennedy,G,23,5,12.6,1.9,4.2,0.448,0.4,1.5,0.294,1.4,2.7,0.532,0.5,0.5,0.9,0.571,0.5,1.3,1.8,0.8,0.8,0.2,0.4,0.7,4.7,,Hampton
9.0,Quintin Cooper,G,22,3,8.3,1.5,4.0,0.391,0.2,1.0,0.174,1.4,2.9,0.469,0.414,0.4,0.6,0.571,0.4,0.8,1.2,0.6,0.1,0.1,0.5,0.9,3.6,,Hampton
10.0,Aidan Haskins,F,25,2,11.6,1.2,3.3,0.378,1.0,2.4,0.407,0.3,0.9,0.304,0.524,0.0,0.0,,0.4,1.1,1.5,0.6,0.2,0.0,0.2,0.8,3.4,,Hampton
11.0,Kody Williams,G,24,3,13.3,0.8,2.4,0.328,0.3,1.5,0.222,0.5,0.9,0.5,0.397,0.3,0.5,0.667,0.1,0.8,0.9,1.1,0.3,0.0,0.5,1.3,2.3,,Hampton
12.0,Eunique Rink,F,26,7,12.5,0.8,1.3,0.667,0.0,0.0,,0.8,1.3,0.667,0.667,0.2,0.5,0.429,1.2,0.7,2.0,0.2,0.2,0.8,0.4,2.3,1.9,,Hampton
13.0,Kellan Lewis,G,9,0,5.2,0.4,1.2,0.364,0.3,0.8,0.429,0.1,0.4,0.25,0.5,0.3,0.8,0.429,0.2,0.6,0.8,0.2,0.1,0.0,0.3,0.8,1.6,,Hampton
14.0,Hamza Asadallah,G,9,0,3.1,0.2,0.7,0.333,0.2,0.6,0.4,0.0,0.1,0.0,0.5,0.0,0.0,,0.4,0.3,0.8,0.2,0.0,0.0,0.0,0.0,0.7,,Hampton
15.0,Peter Oduro,F,23,2,6.3,0.3,0.9,0.286,0.0,0.1,0.0,0.3,0.8,0.333,0.286,0.1,0.2,0.5,0.4,0.6,1.0,0.1,0.0,0.0,0.1,0.7,0.6,,Hampton
,Team Totals,,27,27,201.9,23.8,57.6,0.413,6.3,21.3,0.294,17.5,36.3,0.483,0.468,15.3,21.5,0.71,12.8,24.1,36.9,12.1,6.4,3.4,11.6,18.9,69.1,,Hampton
1.0,Robert Hinton,G,24,24,32.9,6.5,12.9,0.502,0.9,2.6,0.339,5.6,10.3,0.543,0.536,3.4,4.1,0.818,0.9,4.0,4.9,2.2,1.4,0.2,1.9,2.2,17.2,,Harvard
2.0,Chandler Pigge,G,24,24,32.9,5.1,10.8,0.469,1.0,3.2,0.316,4.1,7.7,0.533,0.515,2.0,2.6,0.774,1.3,3.3,4.6,3.0,1.7,0.3,1.8,1.8,13.2,,Harvard
3.0,Tey Barbour,G,24,24,33.4,4.0,8.5,0.463,2.5,6.3,0.404,1.4,2.3,0.63,0.612,2.5,3.0,0.831,0.5,4.6,5.1,1.4,0.6,0.3,1.1,2.0,12.9,,Harvard
4.0,Thomas Batties II,F,24,24,32.5,4.4,9.3,0.473,2.0,4.1,0.475,2.5,5.2,0.472,0.578,1.5,1.8,0.881,1.6,3.3,4.8,2.4,0.8,1.5,1.5,2.3,12.3,,Harvard
5.0,Austin Hunt,G,13,3,23.2,2.8,5.6,0.493,1.1,2.8,0.389,1.7,2.8,0.595,0.589,0.5,0.7,0.778,0.8,2.8,3.7,1.1,0.9,0.3,1.2,1.8,7.2,,Harvard
6.0,Ben Eisendrath,G,23,21,28.1,1.7,4.0,0.43,0.2,1.3,0.161,1.5,2.7,0.565,0.457,1.3,1.5,0.886,0.4,1.4,1.8,3.0,1.7,0.5,2.1,2.1,5.0,,Harvard
7.0,Kenan Parrish,F,17,0,6.4,0.8,2.1,0.4,0.1,0.5,0.25,0.7,1.6,0.444,0.429,0.4,0.5,0.667,0.2,1.0,1.2,0.1,0.2,0.2,0.4,0.7,2.1,,Harvard
8.0,Frankie Mannino,G,23,0,8.6,0.7,1.2,0.63,0.0,0.3,0.167,0.7,0.9,0.762,0.648,0.3,0.5,0.583,0.7,0.7,1.3,0.4,0.4,0.1,0.3,0.8,1.8,,Harvard
9.0,Luca Ace-Nasteski,F,16,0,5.3,0.4,0.8,0.462,0.0,0.0,,0.4,0.8,0.462,0.462,0.6,0.6,0.9,0.2,0.7,0.9,0.3,0.1,0.0,0.2,0.7,1.3,,Harvard
10.0,Ryan Sullivan,F,19,0,7.6,0.6,1.0,0.579,0.0,0.1,0.0,0.6,0.9,0.611,0.579,0.2,0.5,0.3,0.7,1.3,1.9,0.2,0.2,0.6,0.2,0.8,1.3,,Harvard
