,Date,Home_Team,Score_H,Away_Team,Score_A
5393,2/24/2026,UCLA,81.0,USC,62.0
5394,2/24/2026,Washington,79.0,Rutgers,72.0
5395,2/24/2026,Michigan,77.0,Minnesota,67.0
5396,2/24/2026,Northwestern,72.0,Indiana,68.0
5397,2/24/2026,Colorado St,74.0,Fresno St,70.0
5398,2/24/2026,IL Chicago,93.0,Bradley,86.0
5399,2/24/2026,St Francis PA,73.0,New Haven,67.0
5400,2/25/2026,Arkansas,99.0,Texas A&M,84.0
5401,2/25/2026,Alabama,100.0,Mississippi St,75.0
5402,2/25/2026,Villanova,82.0,Butler,73.0
5403,2/25/2026,DePaul,72.0,Creighton,71.0
5404,2/25/2026,Connecticut,72.0,St John's,40.0
5405,2/25/2026,WI Milwaukee,78.0,Youngstown St,65.0
5406,2/25/2026,Robert Morris,73.0,Detroit,62.0
5407,2/25/2026,Wright St,74.0,PFW,70.0
5408,2/25/2026,N Kentucky,81.0,Cleveland St,70.0
5409,2/25/2026,W Carolina,78.0,Mercer,74.0
5410,2/25/2026,Furman,72.0,Citadel,51.0
5411,2/25/2026,Wofford,72.0,ETSU,69.0
5412,2/25/2026,South Alabama,89.0,ULM,54.0
5413,2/25/2026,James Madison,82.0,Ga Southern,66.0
5414,2/25/2026,Florida,84.0,Texas,71.0
5415,2/25/2026,Queens NC,96.0,E Kentucky,79.0
5416,2/25/2026,Oakland,86.0,IUPUI,74.0
5417,2/25/2026,Navy,78.0,Loyola MD,51.0
5418,2/25/2026,Boston Univ,78.0,Holy Cross,63.0
5419,2/25/2026,Lehigh,78.0,American Univ,73.0
5420,2/25/2026,St Joseph's PA,81.0,George Mason,63.0
5421,2/25/2026,Davidson,67.0,Duquesne,56.0
5422,2/25/2026,Tulsa,90.0,Tulane,56.0
5423,2/25/2026,South Florida,75.0,Rice,56.0
5424,2/25/2026,East Carolina,82.0,UT San Antonio,81.0
5425,2/25/2026,Charlotte,80.0,North Texas,79.0
5426,2/25/2026,Colorado,79.0,Kansas St,70.0
5427,2/25/2026,Bucknell,75.0,Army,73.0
5428,2/25/2026,Oregon,85.0,Wisconsin,71.0
5429,2/25/2026,Nebraska,74.0,Maryland,61.0
5430,2/25/2026,Iowa,74.0,Ohio St,57.0
5431,2/25/2026,Lafayette,70.0,Colgate,69.0
5432,2/25/2026,Valparaiso,74.0,Drake,71.0
5433,2/25/2026,S Illinois,66.0,Indiana St,55.0
5434,2/25/2026,Illinois St,71.0,Northern Iowa,69.0
5435,2/25/2026,Belmont,98.0,Evansville,64.0
5436,2/25/2026,Grand Canyon,80.0,UNLV,67.0
5437,2/25/2026,West Georgia,84.0,Lipscomb,78.0
5438,2/25/2026,Cent Arkansas,93.0,Austin Peay,88.0
5439,2/25/2026,North Alabama,73.0,Bellarmine,68.0
5440,2/25/2026,Vanderbilt,88.0,Georgia,80.0
5441,2/25/2026,Stanford,75.0,Pittsburgh,67.0
5442,2/25/2026,LSU,106.0,Mississippi,99.0
5443,2/25/2026,California,73.0,SMU,69.0
5444,2/25/2026,San Diego St,89.0,Utah St,72.0
5445,2/25/2026,Loy Marymount,67.0,Washington St,66.0
5446,2/25/2026,St Mary's CA,86.0,Santa Clara,67.0
5447,2/25/2026,Seattle,87.0,Pepperdine,80.0
5448,2/25/2026,Gonzaga,89.0,Portland,48.0
5449,2/25/2026,Oregon St,92.0,San Diego,82.0
5450,2/25/2026,South Dakota,89.0,NE Omaha,72.0
5451,2/25/2026,Morgan St,90.0,S Carolina St,83.0
5452,2/25/2026,Boston College,68.0,Wake Forest,67.0
5453,2/25/2026,Providence,94.0,Xavier,84.0
5454,2/26/2026,Oral Roberts,102.0,Denver,80.0
5455,2/26/2026,S Dakota St,73.0,Missouri KC,59.0
5456,2/26/2026,St Thomas MN,84.0,N Dakota St,62.0
5457,2/26/2026,Wagner,65.0,New Haven,62.0
5458,2/26/2026,Stonehill,103.0,St Francis PA,77.0
5459,2/26/2026,LIU Brooklyn,73.0,Chicago St,56.0
5460,2/26/2026,Le Moyne,76.0,F Dickinson,59.0
5461,2/26/2026,Binghamton,65.0,New Hampshire,63.0
5462,2/26/2026,Vermont,66.0,MA Lowell,64.0
5463,2/26/2026,Maine,70.0,SUNY Albany,59.0
5464,2/26/2026,UMBC,70.0,Bryant,58.0
5465,2/26/2026,Col Charleston,85.0,Hampton,71.0
5466,2/26/2026,Drexel,65.0,Campbell,60.0
5467,2/26/2026,Towson,58.0,Elon,56.0
5468,2/26/2026,UNC Wilmington,88.0,NC A&T,65.0
5469,2/26/2026,Monmouth NJ,82.0,Stony Brook,69.0
5470,2/26/2026,William & Mary,84.0,Northeastern,77.0
5471,2/26/2026,Samford,80.0,VMI,61.0
5472,2/26/2026,UNC Greensboro,85.0,Chattanooga,80.0
5473,2/26/2026,Cal Poly,102.0,Long Beach St,92.0
5474,2/26/2026,Montana St,84.0,Portland St,69.0
5475,2/26/2026,Montana,81.0,CS Sacramento,73.0
5476,2/26/2026,Idaho,78.0,Northern Arizona,58.0
5477,2/26/2026,E Washington,82.0,N Colorado,72.0
5478,2/26/2026,Jacksonville,89.0,Stetson,85.0
5479,2/26/2026,North Florida,76.0,FGCU,70.0
5480,2/26/2026,TN Martin,64.0,Tennessee Tech,49.0
5481,2/26/2026,SIUE,67.0,W Illinois,47.0
5482,2/26/2026,Tennessee St,79.0,SE Missouri St,71.0
5483,2/26/2026,Morehead St,76.0,Ark Little Rock,70.0
5484,2/26/2026,E Illinois,71.0,Lindenwood,67.0
5485,2/26/2026,Cal Baptist,68.0,UT Arlington,56.0
5486,2/26/2026,Utah Valley,79.0,Tarleton St,72.0
5487,2/26/2026,Utah Tech,85.0,Abilene Chr,81.0
5488,2/26/2026,Jacksonville St,80.0,Delaware,70.0
5489,2/26/2026,Kennesaw,74.0,Liberty,65.0
5490,2/26/2026,Louisiana Tech,72.0,Missouri St,70.0
5491,2/26/2026,Sam Houston St,100.0,Florida Intl,67.0
5492,2/26/2026,MTSU,77.0,UTEP,67.0
5493,2/26/2026,WKU,93.0,New Mexico St,70.0
5494,2/26/2026,Central Conn,80.0,Mercyhurst,78.0
5495,2/26/2026,UC Irvine,68.0,CS Northridge,67.0
5496,2/26/2026,UC San Diego,84.0,CS Bakersfield,72.0
5497,2/26/2026,Hawaii,77.0,UC Davis,73.0
5498,2/26/2026,Charleston So,86.0,Winthrop,84.0
5499,2/26/2026,Radford,71.0,SC Upstate,59.0
5500,2/26/2026,UNC Asheville,77.0,Gardner Webb,71.0
5501,2/26/2026,High Point,79.0,Presbyterian,73.0
5502,2/26/2026,Bethune-Cookman,76.0,Grambling,71.0
5503,2/26/2026,Florida A&M,82.0,Southern Univ,71.0
5504,2/26/2026,UC Santa Barbara,70.0,UC Riverside,59.0
5505,2/26/2026,FL Atlantic,77.0,Temple,73.0
5506,2/26/2026,Wichita St,88.0,Memphis,82.0
5507,2/26/2026,Michigan St,76.0,Purdue,74.0
5508,2/26/2026,Prairie View,85.0,Jackson St,76.0
5509,2/26/2026,TX Southern,92.0,Alcorn St,87.0
5510,2/26/2026,St Bonaventure,94.0,Rhode Island,76.0
5511,2/27/2026,Fairfield,72.0,Siena,58.0
5512,2/27/2026,Niagara,78.0,Quinnipiac,76.0
5513,2/27/2026,Canisius,67.0,Merrimack,62.0
5514,2/27/2026,St Peter's,75.0,Manhattan,65.0
5515,2/27/2026,Harvard,58.0,Princeton,56.0
5516,2/27/2026,Penn,80.0,Dartmouth,71.0
5517,2/27/2026,Troy,80.0,ULM,65.0
5518,2/27/2026,Southern Miss,68.0,South Alabama,55.0
5519,2/27/2026,Arkansas St,81.0,Louisiana,58.0
5520,2/27/2026,Texas St,60.0,Appalachian St,57.0
5521,2/27/2026,Ga Southern,99.0,Marshall,82.0
5522,2/27/2026,Coastal Car,69.0,James Madison,68.0
5523,2/27/2026,Old Dominion,81.0,Georgia St,73.0
5524,2/27/2026,Cornell,72.0,Yale,69.0
5525,2/27/2026,Columbia,80.0,Brown,62.0
5526,2/27/2026,Sacred Heart,77.0,Mt St Mary's,69.0
5527,2/27/2026,Miami OH,69.0,W Michigan,67.0
5528,2/27/2026,Iona,80.0,Rider,58.0
5529,2/27/2026,Dayton,68.0,G Washington,66.0
5530,2/27/2026,Michigan,84.0,Illinois,70.0
5531,2/27/2026,Akron,92.0,Kent,70.0
5532,2/28/2026,Xavier,91.0,Georgetown,84.0
5533,2/28/2026,Providence,79.0,Creighton,76.0
5534,2/28/2026,Connecticut,71.0,Seton Hall,67.0
5535,2/28/2026,St John's,89.0,Villanova,57.0
5536,2/28/2026,Wake Forest,88.0,Syracuse,83.0
5537,2/28/2026,Stanford,95.0,SMU,75.0
5538,2/28/2026,Notre Dame,96.0,NC State,90.0
5539,2/28/2026,North Carolina,89.0,Virginia Tech,82.0
5540,2/28/2026,Miami FL,76.0,Boston College,54.0
5541,2/28/2026,Florida St,80.0,Georgia Tech,71.0
5542,2/28/2026,Duke,77.0,Virginia,51.0
5543,2/28/2026,Clemson,80.0,Louisville,75.0
5544,2/28/2026,Pittsburgh,72.0,California,56.0
5545,2/28/2026,Incarnate Word,72.0,Lamar,60.0
5546,2/28/2026,Loyola MD,76.0,Holy Cross,62.0
5547,2/28/2026,Navy,85.0,Colgate,69.0
5548,2/28/2026,Oral Roberts,94.0,Missouri KC,70.0
5549,2/28/2026,St Thomas MN,68.0,NE Omaha,53.0
5550,2/28/2026,South Dakota,75.0,S Dakota St,70.0
5551,2/28/2026,N Dakota St,96.0,North Dakota,63.0
5552,2/28/2026,WI Green Bay,85.0,Youngstown St,63.0
5553,2/28/2026,Robert Morris,83.0,Cleveland St,64.0
5554,2/28/2026,Detroit,95.0,Oakland,89.0
5555,2/28/2026,Wright St,92.0,N Kentucky,91.0
5556,2/28/2026,Toledo,79.0,Ohio,67.0
5557,2/28/2026,Ball St,79.0,N Illinois,43.0
5558,2/28/2026,Penn,64.0,Harvard,61.0
5559,2/28/2026,Wagner,80.0,Chicago St,61.0
5560,2/28/2026,New Haven,66.0,Le Moyne,59.0
5561,2/28/2026,LIU Brooklyn,74.0,F Dickinson,60.0
5562,2/28/2026,Bryant,69.0,NJIT,52.0
5563,2/28/2026,SUNY Albany,84.0,New Hampshire,61.0
5564,2/28/2026,UMBC,84.0,MA Lowell,60.0
5565,2/28/2026,Binghamton,74.0,Maine,67.0
5566,2/28/2026,Hampton,76.0,Northeastern,65.0
5567,2/28/2026,Hofstra,67.0,Stony Brook,58.0
5568,2/28/2026,William & Mary,91.0,NC A&T,88.0
5569,2/28/2026,Monmouth NJ,73.0,Elon,57.0
5570,2/28/2026,Towson,71.0,Campbell,67.0
5571,2/28/2026,Citadel,93.0,Wofford,90.0
5572,2/28/2026,W Carolina,86.0,Furman,67.0
5573,2/28/2026,Samford,87.0,UNC Greensboro,78.0
5574,2/28/2026,Mercer,82.0,ETSU,76.0
5575,2/28/2026,Chattanooga,86.0,VMI,79.0
5576,2/28/2026,Hawaii,87.0,CS Fullerton,85.0
5577,2/28/2026,UC Irvine,64.0,UC Santa Barbara,60.0
5578,2/28/2026,Nicholls St,68.0,SE Louisiana,60.0
5579,2/28/2026,McNeese St,66.0,New Orleans,63.0
5580,2/28/2026,UTRGV,63.0,East Texas A&M,55.0
5581,2/28/2026,Montana St,82.0,CS Sacramento,61.0
5582,2/28/2026,Montana,74.0,Portland St,68.0
5583,2/28/2026,N Colorado,76.0,Idaho,67.0
5584,2/28/2026,E Washington,88.0,Northern Arizona,57.0
5585,2/28/2026,Texas,76.0,Texas A&M,70.0
5586,2/28/2026,Alabama,71.0,Tennessee,69.0
5587,2/28/2026,Missouri,88.0,Mississippi St,64.0
5588,2/28/2026,Florida,111.0,Arkansas,77.0
5589,2/28/2026,Cent Arkansas,84.0,Queens NC,79.0
5590,2/28/2026,West Georgia,75.0,North Alabama,63.0
5591,2/28/2026,Lipscomb,80.0,E Kentucky,77.0
5592,2/28/2026,Jacksonville,85.0,North Florida,61.0
5593,2/28/2026,Stetson,78.0,FGCU,63.0
5594,2/28/2026,Bellarmine,111.0,Austin Peay,97.0
5595,2/28/2026,SE Missouri St,89.0,Tennessee Tech,73.0
5596,2/28/2026,Ark Little Rock,89.0,Southern Indiana,70.0
5597,2/28/2026,Lindenwood,91.0,W Illinois,69.0
5598,2/28/2026,SIUE,77.0,E Illinois,50.0
5599,2/28/2026,Southern Utah,81.0,Utah Tech,67.0
5600,2/28/2026,Cal Baptist,82.0,Tarleton St,67.0
5601,2/28/2026,Utah Valley,74.0,Abilene Chr,67.0
5602,2/28/2026,Kennesaw,90.0,Delaware,82.0
5603,2/28/2026,Liberty,81.0,Jacksonville St,78.0
5604,2/28/2026,Sam Houston St,86.0,Missouri St,81.0
5605,2/28/2026,Florida Intl,84.0,Louisiana Tech,76.0
5606,2/28/2026,WKU,97.0,UTEP,65.0
5607,2/28/2026,MTSU,86.0,New Mexico St,85.0
5608,2/28/2026,Central Conn,69.0,St Francis PA,64.0
5609,2/28/2026,Mercyhurst,75.0,Stonehill,72.0
5610,2/28/2026,MD E Shore,69.0,S Carolina St,57.0
5611,2/28/2026,Norfolk St,75.0,Coppin St,69.0
5612,2/28/2026,SF Austin,77.0,Houston Chr,56.0
5613,2/28/2026,UC Riverside,95.0,CS Northridge,84.0
5614,2/28/2026,Yale,60.0,Columbia,54.0
5615,2/28/2026,Long Beach St,88.0,CS Bakersfield,87.0
5616,2/28/2026,TAM C. Christi,71.0,Northwestern LA,59.0
5617,2/28/2026,Boston Univ,68.0,American Univ,65.0
5618,2/28/2026,Longwood,90.0,Radford,74.0
5619,2/28/2026,Winthrop,74.0,Presbyterian,70.0
5620,2/28/2026,SC Upstate,71.0,Gardner Webb,61.0
5621,2/28/2026,Charleston So,92.0,UNC Asheville,75.0
5622,2/28/2026,Boise St,69.0,Fresno St,53.0
5623,2/28/2026,Utah St,74.0,Grand Canyon,69.0
5624,2/28/2026,New Mexico,81.0,San Diego St,76.0
5625,2/28/2026,Alabama St,89.0,Alabama A&M,88.0
5626,2/28/2026,Howard,84.0,Morgan St,59.0
5627,2/28/2026,UNLV,85.0,Nevada,83.0
5628,2/28/2026,Bethune-Cookman,82.0,Southern Univ,79.0
5629,2/28/2026,TX Southern,82.0,Jackson St,57.0
5630,2/28/2026,St Joseph's PA,61.0,Rhode Island,55.0
5631,2/28/2026,Loyola-Chicago,69.0,Richmond,66.0
5632,2/28/2026,George Mason,71.0,St Bonaventure,58.0
5633,2/28/2026,VCU,82.0,Fordham,63.0
5634,2/28/2026,St Louis,91.0,Duquesne,76.0
5635,2/28/2026,West Virginia,79.0,BYU,71.0
5636,2/28/2026,TCU,77.0,Kansas St,68.0
5637,2/28/2026,Texas Tech,82.0,Iowa St,73.0
5638,2/28/2026,Houston,102.0,Colorado,62.0
5639,2/28/2026,Cincinnati,91.0,Oklahoma St,68.0
5640,2/28/2026,Baylor,87.0,UCF,86.0
5641,2/28/2026,Arizona St,73.0,Utah,60.0
5642,2/28/2026,Arizona,84.0,Kansas,61.0
5643,2/28/2026,Lafayette,83.0,Army,77.0
5644,2/28/2026,Wisconsin,90.0,Washington,73.0
5645,2/28/2026,Penn St,71.0,Iowa,69.0
5646,2/28/2026,Northwestern,63.0,Oregon,62.0
5647,2/28/2026,Minnesota,78.0,UCLA,73.0
5648,2/28/2026,Lehigh,89.0,Bucknell,79.0
5649,2/28/2026,Colorado St,85.0,San Jose St,73.0
5650,2/28/2026,Pepperdine,88.0,Washington St,79.0
5651,2/28/2026,Seattle,71.0,Loy Marymount,66.0
5652,2/28/2026,San Francisco,72.0,Pacific,61.0
5653,2/28/2026,Portland,87.0,San Diego,74.0
5654,2/28/2026,Santa Clara,93.0,Oregon St,72.0
5655,2/28/2026,St Mary's CA,70.0,Gonzaga,59.0
5656,2/28/2026,Wyoming,66.0,Air Force,62.0
5657,2/28/2026,Evansville,80.0,Valparaiso,79.0
5658,2/28/2026,Nebraska,82.0,USC,67.0
5659,2/28/2026,Tennessee St,67.0,TN Martin,42.0
5660,2/28/2026,Weber St,83.0,Idaho St,73.0
5661,2/28/2026,Mississippi,85.0,Auburn,79.0
5662,2/28/2026,Oklahoma,83.0,LSU,67.0
5663,2/28/2026,MS Valley St,70.0,Ark Pine Bluff,69.0
5664,2/28/2026,Prairie View,72.0,Alcorn St,51.0
5665,2/28/2026,Bowling Green,81.0,Massachusetts,62.0
5666,2/28/2026,Cornell,86.0,Brown,80.0
5667,2/28/2026,C Michigan,75.0,Buffalo,70.0
5668,2/28/2026,UC San Diego,80.0,Cal Poly,64.0
5669,2/28/2026,Princeton,82.0,Dartmouth,61.0
5670,2/28/2026,NC Central,74.0,Delaware St,60.0
5671,2/28/2026,Georgia,87.0,South Carolina,68.0
5672,2/28/2026,Kentucky,91.0,Vanderbilt,77.0
5673,2/28/2026,Florida A&M,66.0,Grambling,59.0
5674,2/28/2026,PFW,87.0,IUPUI,81.0
5675,3/1/2026,DePaul,62.0,Marquette,51.0
5676,3/1/2026,Siena,76.0,Rider,61.0
5677,3/1/2026,Mt St Mary's,69.0,Fairfield,47.0
5678,3/1/2026,Merrimack,73.0,Niagara,66.0
5679,3/1/2026,Quinnipiac,67.0,Canisius,63.0
5680,3/1/2026,St Peter's,63.0,Marist,56.0
5681,3/1/2026,Iona,69.0,Manhattan,65.0
5682,3/1/2026,Davidson,71.0,La Salle,64.0
5683,3/1/2026,Wichita St,84.0,UT San Antonio,67.0
5684,3/1/2026,South Florida,90.0,Tulane,62.0
5685,3/1/2026,Rice,80.0,Temple,74.0
5686,3/1/2026,East Carolina,84.0,Memphis,68.0
5687,3/1/2026,FL Atlantic,77.0,Charlotte,76.0
5688,3/1/2026,North Texas,62.0,UAB,58.0
5689,3/1/2026,Ohio St,82.0,Purdue,74.0
5690,3/1/2026,Rutgers,69.0,Maryland,65.0
5691,3/1/2026,Michigan St,77.0,Indiana,64.0
5692,3/1/2026,Northern Iowa,75.0,Drake,53.0
5693,3/1/2026,Indiana St,79.0,IL Chicago,63.0
5694,3/1/2026,Bradley,87.0,Murray St,78.0
5695,3/1/2026,Illinois St,81.0,Belmont,74.0
5696,3/1/2026,Col Charleston,79.0,UNC Wilmington,76.0
5697,3/1/2026,S Illinois,81.0,Evansville,67.0
5698,3/2/2026,SF Austin,76.0,Incarnate Word,68.0
5699,3/2/2026,UTRGV,74.0,Northwestern LA,62.0
5700,3/2/2026,SE Louisiana,82.0,New Orleans,78.0
5701,3/2/2026,McNeese St,75.0,Nicholls St,65.0
5702,3/2/2026,Montana St,76.0,Northern Arizona,65.0
5703,3/2/2026,N Colorado,85.0,Montana,57.0
5704,3/2/2026,Idaho,85.0,E Washington,81.0
5705,3/2/2026,Howard,90.0,Coppin St,70.0
5706,3/2/2026,Duke,93.0,NC State,64.0
5707,3/2/2026,NC Central,77.0,MD E Shore,73.0
5708,3/2/2026,TAM C. Christi,84.0,East Texas A&M,71.0
5709,3/2/2026,Houston Chr,75.0,Lamar,53.0
5710,3/2/2026,Arizona,73.0,Iowa St,57.0
5711,3/2/2026,Portland St,84.0,Weber St,60.0
5712,3/2/2026,CS Sacramento,83.0,Idaho St,65.0
5713,3/2/2026,Morgan St,90.0,Norfolk St,84.0
5714,3/2/2026,S Carolina St,61.0,Delaware St,59.0
5715,3/2/2026,Cleveland St,101.0,IUPUI,93.0
5716,3/3/2026,Boise St,86.0,San Diego St,77.0
5717,3/3/2026,Seton Hall,77.0,Xavier,68.0
5718,3/3/2026,St John's,72.0,Georgetown,69.0
5719,3/3/2026,Virginia Tech,72.0,Boston College,63.0
5720,3/3/2026,Virginia,75.0,Wake Forest,70.0
5721,3/3/2026,Louisville,77.0,Syracuse,62.0
5722,3/3/2026,North Carolina,67.0,Clemson,63.0
5723,3/3/2026,Grand Canyon,86.0,Air Force,60.0
5724,3/3/2026,Miami OH,74.0,Toledo,72.0
5725,3/3/2026,Massachusetts,94.0,Ohio,82.0
5726,3/3/2026,Kent,102.0,N Illinois,76.0
5727,3/3/2026,Buffalo,72.0,E Michigan,67.0
5728,3/3/2026,Ball St,74.0,W Michigan,71.0
5729,3/3/2026,Akron,77.0,C Michigan,64.0
5730,3/3/2026,MA Lowell,67.0,Maine,56.0
5731,3/3/2026,UMBC,91.0,NJIT,52.0
5732,3/3/2026,New Hampshire,88.0,Bryant,83.0
5733,3/3/2026,Vermont,69.0,SUNY Albany,56.0
5734,3/3/2026,UNC Wilmington,76.0,Elon,57.0
5735,3/3/2026,Campbell,90.0,NC A&T,72.0
5736,3/3/2026,William & Mary,94.0,Hampton,85.0
5737,3/3/2026,Towson,69.0,Stony Brook,57.0
5738,3/3/2026,Hofstra,62.0,Drexel,51.0
5739,3/3/2026,Monmouth NJ,89.0,Northeastern,83.0
5740,3/3/2026,Oklahoma,80.0,Missouri,64.0
5741,3/3/2026,Tennessee,78.0,South Carolina,59.0
5742,3/3/2026,Georgia,98.0,Alabama,88.0
5743,3/3/2026,Auburn,88.0,LSU,74.0
5744,3/3/2026,Texas A&M,96.0,Kentucky,85.0
5745,3/3/2026,Florida,108.0,Mississippi St,74.0
5746,3/3/2026,Southern Univ,71.0,Alabama St,64.0
5747,3/3/2026,Alabama A&M,77.0,Grambling,63.0
5748,3/3/2026,Wyoming,83.0,Nevada,73.0
5749,3/3/2026,UNLV,92.0,Utah St,65.0
5750,3/3/2026,VCU,70.0,George Mason,65.0
5751,3/3/2026,Dayton,65.0,Richmond,60.0
5752,3/3/2026,Colorado,92.0,Utah,78.0
5753,3/3/2026,TCU,73.0,Texas Tech,65.0
5754,3/3/2026,Kansas St,65.0,West Virginia,63.0
5755,3/3/2026,Cincinnati,90.0,BYU,68.0
5756,3/3/2026,Oklahoma St,111.0,UCF,104.0
5757,3/3/2026,Arizona St,70.0,Kansas,60.0
5758,3/3/2026,Jackson St,81.0,Ark Pine Bluff,78.0
5759,3/3/2026,UCLA,72.0,Nebraska,52.0
5760,3/3/2026,Illinois,80.0,Oregon,54.0
5761,3/3/2026,Alcorn St,67.0,MS Valley St,64.0
5762,3/3/2026,Fresno St,82.0,San Jose St,68.0
5763,3/3/2026,Vanderbilt,89.0,Mississippi,86.0
5764,3/3/2026,Louisiana,84.0,Georgia St,75.0
5765,3/3/2026,Bucknell,65.0,Army,55.0
5766,3/3/2026,WI Green Bay,64.0,PFW,56.0
5767,3/3/2026,Holy Cross,82.0,Lafayette,77.0
5768,3/3/2026,Old Dominion,87.0,ULM,80.0
5769,3/4/2026,Arkansas,105.0,Texas,85.0
5770,3/4/2026,Marquette,78.0,Providence,56.0
5771,3/4/2026,Villanova,76.0,DePaul,57.0
5772,3/4/2026,Creighton,76.0,Butler,59.0
5773,3/4/2026,St Louis,79.0,Loyola-Chicago,65.0
5774,3/4/2026,G Washington,91.0,St Bonaventure,82.0
5775,3/4/2026,La Salle,87.0,Fordham,84.0
5776,3/4/2026,Rhode Island,64.0,Duquesne,52.0
5777,3/4/2026,St Joseph's PA,70.0,Davidson,67.0
5778,3/4/2026,North Texas,62.0,Rice,58.0
5779,3/4/2026,UAB,80.0,Charlotte,74.0
5780,3/4/2026,Houston,77.0,Baylor,64.0
5781,3/4/2026,Wisconsin,78.0,Maryland,45.0
5782,3/4/2026,Washington,91.0,USC,72.0
5783,3/4/2026,Ohio St,94.0,Penn St,62.0
5784,3/4/2026,Purdue,70.0,Northwestern,66.0
5785,3/4/2026,Indiana,77.0,Minnesota,47.0
5786,3/4/2026,Colorado St,82.0,New Mexico,74.0
5787,3/4/2026,Miami FL,77.0,SMU,69.0
5788,3/4/2026,California,76.0,Georgia Tech,65.0
5789,3/4/2026,Florida St,75.0,Pittsburgh,74.0
5790,3/4/2026,Stanford,86.0,Notre Dame,78.0
5791,3/4/2026,E Illinois,77.0,SIUE,71.0
5792,3/4/2026,Detroit,84.0,WI Milwaukee,63.0
5793,3/4/2026,Robert Morris,68.0,Youngstown St,53.0
5794,3/4/2026,Stonehill,81.0,Le Moyne,71.0
5795,3/4/2026,N Kentucky,85.0,Oakland,84.0
5796,3/4/2026,Stetson,92.0,E Kentucky,76.0
5797,3/4/2026,Wagner,70.0,Central Conn,60.0
5798,3/4/2026,Mercyhurst,70.0,F Dickinson,61.0
5799,3/4/2026,West Georgia,93.0,North Florida,85.0
5800,3/4/2026,Lindenwood,72.0,Ark Little Rock,62.0
5801,3/4/2026,Bellarmine,82.0,Jacksonville,79.0
5802,3/4/2026,LIU Brooklyn,79.0,Chicago St,75.0
5803,3/4/2026,Gardner Webb,65.0,SC Upstate,64.0
5804,3/4/2026,Oral Roberts,84.0,Missouri KC,62.0
5805,3/4/2026,FGCU,69.0,North Alabama,58.0
5806,3/4/2026,James Madison,87.0,Louisiana,72.0
5807,3/4/2026,Wright St,90.0,Cleveland St,61.0
5808,3/4/2026,Ga Southern,88.0,Old Dominion,84.0
5809,3/5/2026,Temple,89.0,Tulane,60.0
5810,3/5/2026,Tulsa,93.0,East Carolina,66.0
5811,3/5/2026,Hawaii,93.0,UC Riverside,74.0
5812,3/5/2026,UC Irvine,107.0,Cal Poly,85.0
5813,3/5/2026,CS Fullerton,75.0,UC San Diego,71.0
5814,3/5/2026,Utah Valley,92.0,Southern Utah,88.0
5815,3/5/2026,UT Arlington,65.0,Tarleton St,60.0
5816,3/5/2026,Cal Baptist,87.0,Abilene Chr,48.0
5817,3/5/2026,MTSU,73.0,Florida Intl,67.0
5818,3/5/2026,Missouri St,87.0,WKU,74.0
5819,3/5/2026,UTEP,78.0,Kennesaw,71.0
5820,3/5/2026,New Mexico St,77.0,Jacksonville St,75.0
5821,3/5/2026,Louisiana Tech,76.0,Liberty,71.0
5822,3/5/2026,Delaware,83.0,Sam Houston St,80.0
5823,3/5/2026,CS Northridge,86.0,CS Bakersfield,84.0
5824,3/5/2026,UC Davis,76.0,Long Beach St,70.0
5825,3/5/2026,Delaware St,57.0,MD E Shore,56.0
5826,3/5/2026,Morgan St,70.0,Coppin St,66.0
5827,3/5/2026,Grambling,65.0,Alabama St,63.0
5828,3/5/2026,Howard,84.0,Norfolk St,76.0
5829,3/5/2026,Prairie View,70.0,TX Southern,59.0
5830,3/5/2026,Florida A&M,81.0,Bethune-Cookman,77.0
5831,3/5/2026,Southern Univ,88.0,Alabama A&M,85.0
5832,3/5/2026,Jackson St,85.0,MS Valley St,77.0
5833,3/5/2026,South Florida,96.0,Memphis,89.0
5834,3/5/2026,Ark Pine Bluff,83.0,Alcorn St,48.0
5835,3/5/2026,Michigan St,91.0,Rutgers,87.0
5836,3/5/2026,Michigan,71.0,Iowa,68.0
5837,3/5/2026,S Carolina St,80.0,NC Central,64.0
5838,3/5/2026,Colgate,90.0,Loyola MD,77.0
5839,3/5/2026,St Thomas MN,80.0,S Dakota St,67.0
5840,3/5/2026,Boston Univ,75.0,American Univ,73.0
5841,3/5/2026,Drake,67.0,S Illinois,63.0
5842,3/5/2026,Fairfield,71.0,Manhattan,60.0
5843,3/5/2026,Sacred Heart,91.0,Iona,80.0
5844,3/5/2026,Portland,77.0,Pepperdine,68.0
5845,3/5/2026,San Diego,66.0,Loy Marymount,62.0
5846,3/5/2026,Southern Miss,86.0,James Madison,80.0
5847,3/5/2026,TN Martin,66.0,E Illinois,63.0
5848,3/5/2026,N Dakota St,76.0,Oral Roberts,65.0
5849,3/5/2026,Valparaiso,63.0,Indiana St,62.0
5850,3/5/2026,Navy,74.0,Bucknell,69.0
5851,3/5/2026,Lehigh,69.0,Holy Cross,66.0
5852,3/5/2026,Ga Southern,80.0,Arkansas St,77.0
5853,3/5/2026,SE Missouri St,68.0,Lindenwood,66.0
5854,3/5/2026,Northern Iowa,68.0,Evansville,59.0
5855,3/6/2026,St John's,72.0,Seton Hall,65.0
5856,3/6/2026,Kent,86.0,W Michigan,78.0
5857,3/6/2026,Akron,94.0,N Illinois,55.0
