Player,Points_Per_Game,Assigned_Team_x,Unnamed: 0,Assigned_Team,Games_Tracked,Season_Off_Possessions,Weighted_ORtg,Season_Def_Possessions,Weighted_DRtg,Net_Efficiency_Rating,Net_Points_Produced,Balanced,Star,Defense,WAR
Tyler Ode,0.7,Toledo,2507,Toledo Rockets,8,48.2,89.3,51.3,109.2,-20.0,-9.6,-13.0,-9.6,-99.0,-9.9
Tyler Tejada,17.7,Towson,3261,Towson Tigers,31,1783.3,91.4,1744.7,93.3,-1.9,-34.0,2.1,-33.9,-335.1,-36.5
Dylan Williamson,14.6,Towson,1595,Towson Tigers,32,1865.0,92.7,1826.8,92.1,0.5,9.8,46.4,11.2,110.7,8.2
Jaquan Womack,7.1,Towson,1155,Towson Tigers,30,919.2,91.8,889.0,88.3,3.5,32.3,58.8,32.2,316.4,28.6
Tyler Coleman,5.3,Towson,3798,Towson Tigers,31,933.8,92.7,932.3,99.8,-7.0,-65.5,-64.8,-66.3,-662.5,-66.3
Jaiden Cole,5.1,Towson,2481,Towson Tigers,6,39.3,73.7,34.3,96.1,-22.4,-8.8,-4.0,-8.8,-82.2,-9.0
Caleb Embeya,3.6,Towson,3506,Towson Tigers,32,1073.0,91.1,1022.1,95.3,-4.2,-45.5,3.4,-45.1,-439.8,-47.5
Ryan Conway,3.5,Towson,2039,Towson Tigers,21,291.5,93.3,278.9,93.6,-0.3,-0.9,10.9,-0.9,-8.6,-1.7
Mor Seck,3.2,Towson,1038,Towson Tigers,32,701.8,91.9,721.9,86.2,5.7,40.3,22.7,40.0,405.7,42.8
Tyler Schmidt,3.1,Towson,3709,Towson Tigers,30,636.8,92.0,617.5,101.2,-9.2,-58.6,-39.1,-58.6,-576.9,-58.4
Chike Ndefo,2.9,Towson,1260,Towson Tigers,30,526.6,92.7,539.2,87.7,4.9,26.1,15.3,26.3,266.4,27.9
Abdou Samb,0.9,Towson,2313,Towson Tigers,6,51.8,94.5,52.8,104.3,-9.8,-5.1,-6.1,-5.1,-51.3,-5.1
Ryan Skerry,0.3,Towson,1983,Towson Tigers,1,0.9,210.5,0.5,210.5,0.0,0.0,0.8,0.0,0.0,0.4
Victor Valdes,14.8,Troy,925,Troy Trojans,32,1558.6,96.6,1538.9,93.5,3.1,48.6,66.7,48.3,480.1,47.0
Thomas Dowd,14.4,Troy,956,Troy Trojans,32,1917.4,96.8,1903.8,94.4,2.4,46.2,58.9,46.0,458.5,45.3
Theo Seng,12.7,Troy,1662,Troy Trojans,26,1276.1,95.5,1290.5,94.9,0.6,7.7,-6.0,7.7,77.0,8.4
Cooper Campbell,12.5,Troy,1019,Troy Trojans,32,1801.4,97.8,1784.6,95.4,2.3,41.9,59.3,43.2,430.3,42.5
Cobi Campbell,9.0,Troy,1560,Troy Trojans,31,1406.2,96.2,1411.6,95.4,0.8,11.1,6.1,11.2,112.7,11.5
Jerrell Bellamy,7.9,Troy,658,Troy Trojans,32,865.2,99.2,850.7,90.6,8.5,73.9,87.5,74.4,737.8,73.0
Kerrington Kiel,3.9,Troy,1243,Troy Trojans,32,854.8,95.0,868.9,91.8,3.1,26.9,14.4,27.4,275.8,28.5
Austin Cross,3.6,Troy,1508,Troy Trojans,32,811.3,92.7,822.1,91.1,1.6,12.9,3.1,13.0,130.7,13.9
Evan Griffin,2.2,Troy,2318,Troy Trojans,8,57.4,73.2,62.0,82.3,-9.1,-5.2,-9.0,-5.2,-54.3,-4.4
Javen Colbert,1.9,Troy,2666,Troy Trojans,13,79.8,90.2,87.8,107.1,-16.9,-13.5,-22.1,-13.5,-141.5,-14.1
Emmanuel Clarton,1.5,Troy,2408,Troy Trojans,7,10.3,67.8,16.1,136.4,-68.6,-7.1,-15.0,-7.1,-88.3,-9.2
Corbin Green,1.4,Troy,2920,Troy Trojans,12,69.9,88.7,70.9,118.5,-29.8,-20.8,-22.0,-20.8,-209.8,-21.0
Kameryn Mitchell,0.6,Troy,2031,Troy Trojans,2,4.0,100.0,2.5,121.2,-21.2,-0.8,1.0,-0.8,-6.7,-0.5
Hikaru Awata,0.2,Troy,2128,Troy Trojans,1,1.0,0.0,0.5,210.5,-210.5,-2.1,-1.1,-2.1,-14.9,-1.6
Rowan Brumbaugh,19.2,Tulane,3661,Tulane Green Wave,32,1890.7,90.5,1910.8,93.5,-2.9,-55.2,-75.5,-56.7,-570.2,-55.4
Asher Woods,12.8,Tulane,3989,Tulane Green Wave,32,1650.0,88.4,1674.3,93.4,-5.0,-82.2,-105.2,-82.5,-831.1,-80.9
Tyler Ringgold,9.4,Tulane,3512,Tulane Green Wave,31,1284.0,87.2,1271.8,90.8,-3.6,-46.1,-35.1,-46.2,-460.0,-47.3
Scotty Middleton,6.9,Tulane,3273,Tulane Green Wave,32,1318.5,88.4,1339.8,91.1,-2.6,-34.6,-55.0,-35.6,-358.9,-33.7
KJ Greene,4.4,Tulane,2270,Tulane Green Wave,31,748.0,92.9,760.6,93.5,-0.6,-4.2,-16.3,-4.5,-45.3,-3.7
Luke Rasmussen,2.6,Tulane,3149,Tulane Green Wave,14,395.3,87.8,399.1,95.2,-7.4,-29.3,-32.9,-29.3,-293.9,-29.1
Percy Daniels,2.3,Tulane,1178,Tulane Green Wave,31,815.9,97.1,874.1,93.2,3.8,31.3,-22.4,31.8,329.4,35.8
Robert Moore,1.6,Tulane,1978,Tulane Green Wave,1,5.9,101.7,5.9,101.7,0.0,0.0,0.0,0.0,0.0,0.0
Jake Shapiro,1.5,Tulane,2000,Tulane Green Wave,1,1.0,200.0,0.9,210.5,-10.5,-0.1,0.1,-0.1,-1.0,0.0
Davion Bradford,0.3,Tulane,2879,Tulane Green Wave,10,64.5,76.0,63.9,106.4,-30.3,-19.6,-19.0,-19.6,-195.2,-19.6
David Green,15.9,Tulsa,149,Tulsa Golden Hurricane,33,1546.5,103.2,1534.8,90.8,12.4,192.3,202.4,191.8,1910.4,190.7
Tylen Riley,15.0,Tulsa,351,Tulsa Golden Hurricane,35,1649.5,102.5,1620.2,95.1,7.4,122.2,149.9,122.1,1209.7,120.6
Miles Barnstable,14.6,Tulsa,267,Tulsa Golden Hurricane,35,1804.6,101.5,1794.6,93.4,8.1,145.7,155.5,146.2,1457.7,145.5
Ade Popoola,10.8,Tulsa,306,Tulsa Golden Hurricane,35,1710.4,102.0,1695.4,94.1,7.9,134.9,149.2,135.1,1345.3,134.2
Jaylen Lawal,7.3,Tulsa,514,Tulsa Golden Hurricane,35,722.4,100.2,734.9,87.0,13.3,95.8,84.5,95.4,961.8,97.0
Tyler Behrend,6.5,Tulsa,227,Tulsa Golden Hurricane,35,1260.5,106.5,1243.2,93.7,12.8,161.8,177.6,161.3,1602.3,160.3
Myles Rigsby,6.3,Tulsa,698,Tulsa Golden Hurricane,30,917.2,97.2,940.9,89.7,7.6,69.3,47.5,68.8,696.7,71.2
Romad Dean,4.8,Tulsa,2605,Tulsa Golden Hurricane,35,838.3,98.5,835.3,100.0,-1.4,-12.0,-9.6,-12.6,-125.5,-12.6
Ian Smikle,3.1,Tulsa,978,Tulsa Golden Hurricane,35,780.6,96.2,779.2,90.5,5.7,44.7,45.8,44.5,444.5,44.4
KJ Martin Jr.,1.9,Tulsa,1300,Tulsa Golden Hurricane,35,396.6,97.6,407.9,91.7,5.9,23.4,13.0,23.4,237.3,24.3
Tyler Bilodeau,17.6,Ucla,311,Ucla Bruins,31,1495.7,104.2,1458.9,95.3,8.9,132.9,168.2,133.1,1314.7,131.4
Donovan Dent,13.3,Ucla,319,Ucla Bruins,35,1896.2,102.6,1899.3,95.8,6.8,129.0,126.0,128.9,1290.5,129.1
Trent Perry,12.6,Ucla,288,Ucla Bruins,35,1594.5,104.0,1584.5,95.2,8.8,140.6,149.8,140.3,1398.8,139.8
Eric Dailey Jr.,11.6,Ucla,298,Ucla Bruins,35,1542.1,103.9,1532.9,95.0,8.8,136.3,146.0,137.2,1368.4,136.8
Skyy Clark,11.5,Ucla,276,Ucla Bruins,26,1177.3,105.2,1173.4,93.1,12.2,143.3,146.1,142.5,1422.2,142.2
Xavier Booker,7.3,Ucla,1454,Ucla Bruins,36,1131.3,97.5,1126.7,96.1,1.4,15.5,20.3,15.8,158.1,15.7
Jamar Brown,3.8,Ucla,666,Ucla Bruins,36,884.6,102.2,874.1,93.9,8.3,73.1,83.3,73.4,729.8,72.8
Brandon Williams,2.6,Ucla,584,Ucla Bruins,34,620.0,106.0,638.5,92.7,13.2,82.1,65.3,82.5,836.8,83.8
Eric Freeny,2.0,Ucla,1046,Ucla Bruins,27,397.1,102.8,413.8,92.8,10.0,39.5,24.2,39.7,405.4,40.9
Steven Jamerson II,1.9,Ucla,471,Ucla Bruins,32,501.8,104.6,509.9,84.1,20.5,102.8,96.1,102.9,1037.0,104.2
Mason Falslev,16.0,Utah State,53,Utah State Aggies,35,1823.7,103.9,1819.9,89.3,14.6,265.6,269.7,266.3,2659.8,265.9
Karson Templin,8.8,Utah State,255,Utah State Aggies,35,1083.8,106.0,1067.8,92.2,13.8,149.2,164.3,149.6,1484.6,148.3
Drake Allen,7.9,Utah State,130,Utah State Aggies,34,1412.0,106.0,1403.5,91.8,14.2,200.2,208.3,200.5,1999.0,199.8
Kolby King,7.5,Utah State,719,Utah State Aggies,35,1009.2,102.0,1017.9,95.3,6.7,67.3,59.3,67.6,679.1,68.0
Garry Clark,6.9,Utah State,153,Utah State Aggies,35,871.7,108.4,875.0,86.7,21.7,188.8,186.3,189.2,1895.2,189.6
Adlan Elamin,6.7,Utah State,294,Utah State Aggies,33,1051.4,103.2,1045.0,89.9,13.2,139.3,145.6,139.8,1394.1,139.2
Elijah Perryman,4.4,Utah State,419,Utah State Aggies,35,751.1,100.5,751.2,85.7,14.8,111.1,111.1,111.2,1111.7,111.2
Zach Keller,3.5,Utah State,711,Utah State Aggies,35,761.0,97.5,753.2,88.6,8.9,68.0,74.6,67.7,673.8,66.8
Tucker Anderson,3.4,Utah State,1928,Utah State Aggies,22,406.1,99.7,409.2,99.5,0.3,1.1,-2.3,0.8,8.2,0.8
Luke Kearney,1.7,Utah State,1932,Utah State Aggies,2,9.4,116.7,8.5,106.2,10.5,1.0,1.9,1.0,9.4,1.0
Jordy Barnes,0.9,Utah State,2168,Utah State Aggies,8,58.5,99.1,58.9,103.5,-4.4,-2.6,-3.0,-2.6,-25.8,-2.6
Jackson Holcombe,16.0,Utah Valley,139,Utah Valley Wolverines,31,1584.2,100.3,1566.9,87.8,12.5,197.8,213.2,198.0,1969.4,195.9
Trevan Leonhardt,11.9,Utah Valley,202,Utah Valley Wolverines,31,1807.4,98.9,1822.0,89.5,9.4,170.1,156.8,169.9,1705.8,171.4
Tyler Hendricks,11.8,Utah Valley,187,Utah Valley Wolverines,25,1280.8,101.0,1280.7,87.2,13.7,175.9,176.8,176.8,1767.4,176.7
Isaac Davis,10.9,Utah Valley,314,Utah Valley Wolverines,31,993.1,100.6,982.1,87.4,13.2,131.4,140.7,131.1,1303.6,129.7
Hayden Welling,7.5,Utah Valley,1691,Utah Valley Wolverines,31,861.8,96.5,888.0,95.7,0.8,7.0,-18.2,6.9,70.0,8.0
Isaac Hawkins,7.2,Utah Valley,847,Utah Valley Wolverines,31,700.9,97.0,723.9,89.1,7.9,55.5,34.9,55.4,562.7,57.9
Braden Housley,5.3,Utah Valley,398,Utah Valley Wolverines,26,1093.2,98.7,1103.1,88.3,10.4,113.8,105.0,113.7,1142.1,114.9
Noah Taitz,5.0,Utah Valley,585,Utah Valley Wolverines,27,872.5,97.7,857.7,88.3,9.4,81.9,95.1,82.0,813.2,80.3
Tyler Weaver,2.8,Utah Valley,1523,Utah Valley Wolverines,14,185.4,105.7,183.6,99.1,6.6,12.3,14.0,12.2,121.8,12.2
Joul Karram,1.9,Utah Valley,2267,Utah Valley Wolverines,2,7.0,28.6,6.9,87.0,-58.4,-4.1,-4.0,-4.1,-40.6,-4.1
Tyler Medaris,1.6,Utah Valley,1542,Utah Valley Wolverines,8,54.7,93.2,59.9,71.8,21.4,11.7,8.0,11.7,122.5,13.2
AJ Riggs,1.4,Utah Valley,2175,Utah Valley Wolverines,1,2.0,0.0,1.4,140.4,-140.4,-2.8,-2.0,-2.8,-23.5,-2.6
Terrence Brown,19.9,Utah,4061,Utah Utes,31,1623.6,96.4,1603.2,102.0,-5.6,-90.9,-70.1,-90.9,-903.5,-90.5
Don McHenry,17.0,Utah,4277,Utah Utes,31,1558.6,97.1,1531.9,104.8,-7.6,-118.9,-92.0,-120.0,-1189.8,-118.7
Keanu Dawes,12.5,Utah,3650,Utah Utes,31,1564.4,97.5,1554.2,101.0,-3.5,-54.2,-44.5,-54.8,-545.8,-54.7
Seydou Traore,9.0,Utah,4208,Utah Utes,30,1423.7,94.0,1406.9,101.7,-7.7,-110.1,-92.5,-109.6,-1089.8,-109.3
Jacob Patrick,7.2,Utah,1058,Utah Utes,10,357.9,102.8,350.2,92.0,10.9,38.9,45.7,38.7,382.4,38.0
Kendyl Sanders,5.2,Utah,4090,Utah Utes,31,963.6,93.5,962.7,103.3,-9.8,-94.0,-93.5,-94.4,-943.9,-94.4
James Okonkwo,2.9,Utah,4164,Utah Utes,28,972.6,92.2,976.7,102.9,-10.7,-103.8,-108.3,-104.1,-1042.9,-104.2
Josh Hayes,2.8,Utah,3562,Utah Utes,31,674.4,96.5,686.8,103.8,-7.3,-49.2,-62.1,-49.2,-496.8,-49.7
Lucas Langarita,2.6,Utah,3445,Utah Utes,5,90.0,71.1,86.4,118.1,-47.0,-42.3,-38.0,-42.3,-414.5,-41.6
Obomate Abbey,2.5,Utah,3609,Utah Utes,30,729.6,90.5,760.6,97.6,-7.1,-51.8,-82.1,-51.8,-528.9,-51.1
Jahki Howard,1.3,Utah,3360,Utah Utes,5,71.6,72.6,70.4,126.3,-53.8,-38.5,-36.9,-38.4,-381.3,-38.1
Elijah Moore,0.0,Utah,1778,Utah Utes,1,10.4,115.1,10.9,73.1,42.0,4.4,4.0,4.4,44.7,4.5
Jerry Huang,0.0,Utah,2186,Utah Utes,4,18.4,81.4,18.4,97.7,-16.3,-3.0,-3.0,-3.0,-30.0,-3.0
Owen Dease,12.8,Valparaiso,1646,Valparaiso Beacons,31,1405.5,94.1,1406.8,93.5,0.6,8.2,7.2,8.4,84.4,8.5
JT Pettigrew,12.5,Valparaiso,1600,Valparaiso Beacons,32,1450.9,92.9,1463.4,92.3,0.7,9.6,-2.8,8.7,87.4,9.7
Rakim Chaney,10.3,Valparaiso,1003,Valparaiso Beacons,32,1461.7,94.0,1485.6,91.1,2.9,42.8,20.6,42.4,427.3,44.5
Brody Whitaker,9.1,Valparaiso,1011,Valparaiso Beacons,30,1283.0,95.3,1306.2,92.0,3.3,42.3,21.0,42.3,427.2,44.2
Justus McNair,7.9,Valparaiso,3603,Valparaiso Beacons,31,917.2,93.8,926.8,99.4,-5.6,-51.5,-60.9,-51.4,-516.3,-51.3
Shon Tupuola,6.4,Valparaiso,3811,Valparaiso Beacons,32,1259.1,91.3,1295.0,96.5,-5.3,-66.3,-100.1,-65.5,-664.0,-64.2
Carter Hopoi,3.8,Valparaiso,1051,Valparaiso Beacons,32,753.5,95.9,759.4,90.7,5.2,39.3,33.8,39.2,393.4,39.7
Isaiah Barnes,3.8,Valparaiso,3605,Valparaiso Beacons,28,566.9,84.5,593.0,93.6,-9.1,-51.6,-76.0,-51.6,-527.6,-49.9
Tucker Tornatta,3.3,Valparaiso,2309,Valparaiso Beacons,25,346.4,86.9,351.0,88.3,-1.4,-5.0,-8.9,-4.8,-48.8,-4.3
Sader Servilus,2.6,Valparaiso,1156,Valparaiso Beacons,23,369.5,98.5,396.6,89.8,8.7,32.3,7.8,32.1,333.0,34.9
Kyonte Thomas,0.3,Valparaiso,3240,Valparaiso Beacons,22,107.7,79.8,107.1,110.2,-30.4,-32.7,-32.1,-32.7,-326.5,-32.7
Tyler Tanner,19.5,Vanderbilt,148,Vanderbilt Commodores,36,1996.6,103.8,1983.7,94.2,9.7,192.8,203.8,191.7,1910.5,190.9
Duke Miles,16.1,Vanderbilt,180,Vanderbilt Commodores,28,1400.4,105.2,1368.2,92.5,12.7,178.2,207.6,177.9,1757.9,175.4
Tyler Nickel,13.5,Vanderbilt,164,Vanderbilt Commodores,36,1830.4,105.8,1821.7,95.6,10.1,185.7,195.0,186.7,1862.6,186.3
AK Okereke,9.6,Vanderbilt,254,Vanderbilt Commodores,36,1542.1,103.4,1537.9,93.7,9.7,150.1,153.5,149.6,1493.8,149.3
Devin McGlockton,9.5,Vanderbilt,159,Vanderbilt Commodores,36,1534.9,104.4,1549.2,92.2,12.2,187.1,174.1,187.3,1881.3,188.4
Jalen Washington,8.9,Vanderbilt,393,Vanderbilt Commodores,36,1219.3,104.3,1220.1,94.9,9.4,114.7,113.9,114.6,1146.5,114.7
Frankie Collins,7.8,Vanderbilt,1004,Vanderbilt Commodores,9,339.1,102.0,350.0,89.4,12.6,42.8,33.0,42.7,434.1,43.9
Tyler Harris,5.5,Vanderbilt,348,Vanderbilt Commodores,28,631.5,103.6,642.0,84.1,19.5,122.9,114.3,123.1,1241.6,124.8
Chandler Bing,3.6,Vanderbilt,797,Vanderbilt Commodores,33,827.8,108.5,882.2,101.2,7.3,60.1,5.4,60.4,623.8,59.8
Michael James,1.5,Vanderbilt,4549,Mississippi Valley State Delta Devils,31,1692.2,84.0,1717.2,102.9,-18.9,-319.4,-345.6,-319.8,-3221.8,-320.6
Jayden Leverett,1.0,Vanderbilt,1275,Vanderbilt Commodores,19,120.9,114.9,136.7,94.3,20.6,24.9,10.0,24.9,264.8,25.8
Mason Nicholson,0.4,Vanderbilt,2187,Vanderbilt Commodores,4,26.8,97.2,26.8,108.4,-11.2,-3.0,-3.0,-3.0,-30.0,-3.0
Miles Keeffe,0.4,Vanderbilt,2163,Vanderbilt Commodores,1,3.0,66.7,1.9,153.8,-87.2,-2.6,-0.9,-2.6,-20.8,-2.0
Gus Yalden,16.1,Vermont,1025,Vermont Catamounts,31,1280.0,96.9,1216.5,93.6,3.2,41.5,101.7,42.2,411.8,38.2
TJ Hurley,15.0,Vermont,536,Vermont Catamounts,32,1550.1,97.7,1554.6,91.8,5.9,91.1,87.3,91.5,915.9,91.8
TJ Long,12.1,Vermont,878,Vermont Catamounts,27,1270.5,97.5,1261.0,93.3,4.2,53.1,62.2,53.4,531.6,52.7
Sean Blake,9.9,Vermont,490,Vermont Catamounts,32,1472.5,98.1,1459.7,91.3,6.7,99.3,111.8,100.1,996.9,99.0
Noah Barnett,5.8,Vermont,745,Vermont Catamounts,29,988.5,98.4,1007.3,91.8,6.6,65.2,48.0,65.2,658.6,66.8
Ben Johnson,5.4,Vermont,1388,Vermont Catamounts,32,915.6,95.7,879.1,93.6,2.1,18.8,53.4,19.2,188.4,16.9
Lucas Mari,4.9,Vermont,1432,Vermont Catamounts,28,849.3,93.1,857.9,91.2,2.0,16.8,8.3,16.1,162.2,16.9
David Simon,3.4,Vermont,1333,Vermont Catamounts,16,244.2,93.4,255.0,84.3,9.0,22.1,13.1,22.2,227.1,23.9
Momo Nkugwa,2.9,Vermont,851,Vermont Catamounts,28,542.6,101.0,553.7,90.9,10.1,55.0,44.7,54.8,553.6,55.8
Ben Michaels,2.0,Vermont,3087,Vermont Catamounts,28,553.0,88.8,584.1,93.6,-4.9,-26.9,-55.7,-26.5,-272.8,-24.6
Jackson Skipper,1.8,Vermont,1491,Vermont Catamounts,28,310.3,93.5,343.8,89.0,4.4,13.8,-15.9,14.0,147.0,17.6
Trey Woodyard,1.5,Vermont,2194,Vermont Catamounts,4,48.3,97.4,46.4,103.5,-6.1,-3.0,-1.0,-2.9,-28.9,-2.9
Tyler Perkins,13.7,Villanova,943,Villanova Wildcats,33,1542.2,96.7,1510.1,93.6,3.0,47.0,77.9,47.8,473.1,45.8
Duke Brennan,12.4,Villanova,432,Villanova Wildcats,32,1577.9,98.0,1554.1,91.1,6.9,109.3,130.6,108.9,1080.5,106.8
Bryce Lindsay,12.3,Villanova,525,Villanova Wildcats,33,1441.6,99.3,1432.7,92.9,6.4,92.7,100.5,92.3,919.8,91.6
Acaden Lewis,12.2,Villanova,850,Villanova Wildcats,33,1586.1,97.8,1572.4,94.3,3.5,55.1,68.4,55.5,552.7,54.7
Devin Askew,9.8,Villanova,1287,Villanova Wildcats,33,1145.6,95.7,1164.9,93.6,2.1,24.0,6.0,24.1,242.6,25.3
Malachi Palmer,4.6,Villanova,817,Villanova Wildcats,33,909.1,99.9,946.7,93.5,6.4,58.2,23.0,58.2,593.7,60.6
Tafara Gapare,2.9,Villanova,1725,Villanova Wildcats,9,190.9,95.3,191.0,92.2,3.2,6.0,5.8,5.9,59.2,5.9
Zion Stanford,1.3,Villanova,2586,Villanova Wildcats,10,65.9,91.1,72.7,108.7,-17.7,-11.6,-19.0,-11.6,-121.8,-12.2
Braden Pierce,1.2,Villanova,3396,Villanova Wildcats,30,282.2,84.0,301.7,98.1,-14.1,-39.9,-58.9,-39.8,-411.4,-39.4
Terrence Hill Jr.,15.0,Virginia Commonwealth,414,Vcu Rams,36,1498.7,99.6,1458.2,92.2,7.4,111.6,148.2,110.9,1094.0,107.7
Lazar Djokovic,13.2,Virginia Commonwealth,258,Vcu Rams,35,1614.8,99.6,1601.2,90.4,9.2,148.7,160.9,148.6,1479.3,147.3
Jadrian Tracey,9.6,Virginia Commonwealth,868,Vcu Rams,36,1319.7,97.9,1302.3,93.8,4.1,53.7,70.4,54.1,537.5,53.0
Nyk Lewis,8.7,Virginia Commonwealth,402,Vcu Rams,35,1377.5,99.4,1356.1,91.1,8.2,113.5,133.8,114.3,1134.4,112.4
Brandon Jennings,8.5,Virginia Commonwealth,266,Vcu Rams,36,1483.5,100.7,1483.2,90.9,9.8,145.8,145.7,145.4,1453.7,145.4
Michael Belle,7.3,Virginia Commonwealth,136,Vcu Rams,36,1322.2,105.4,1344.9,90.4,15.0,198.6,177.8,198.3,2000.3,200.5
Barry Evans,7.2,Virginia Commonwealth,668,Vcu Rams,36,1583.8,97.2,1596.6,92.6,4.6,72.8,61.0,72.9,731.5,73.8
Tyrell Ward,5.7,Virginia Commonwealth,1363,Vcu Rams,29,690.6,93.5,672.4,90.6,3.0,20.5,36.5,20.0,197.6,18.3
Ahmad Nowell,4.5,Virginia Commonwealth,1309,Vcu Rams,27,444.0,97.1,447.2,91.9,5.2,22.9,20.1,23.1,231.7,23.3
Jordan Tillery,4.3,Virginia Commonwealth,1198,Vcu Rams,8,80.3,115.8,78.1,78.1,37.7,30.3,32.0,30.3,298.6,29.8
Keyshawn Mitchell,3.2,Virginia Commonwealth,926,Vcu Rams,17,307.0,104.9,303.2,89.1,15.8,48.6,51.9,48.5,482.0,48.1
Jordann Dumont,0.9,Virginia Commonwealth,2118,Vcu Rams,3,1.9,105.3,0.9,210.5,-105.3,-2.0,0.1,-2.0,-13.8,-0.9
Christian Fermin,0.8,Virginia Commonwealth,2441,Vcu Rams,4,74.8,90.9,71.0,101.4,-10.5,-7.9,-4.0,-7.9,-76.5,-7.8
TJ Johnson,18.3,Virginia Military Institute,4545,Vmi Keydets,29,1678.7,85.7,1706.9,104.0,-18.3,-306.6,-336.5,-307.2,-3097.7,-308.3
Linus Holmstrom,11.4,Virginia Military Institute,4422,Vmi Keydets,28,1215.0,87.3,1228.2,101.0,-13.6,-165.6,-179.8,-166.5,-1673.6,-166.6
Tan Yildizoglu,10.2,Virginia Military Institute,4533,Vmi Keydets,29,1464.7,85.8,1485.8,104.9,-19.0,-278.9,-301.9,-279.8,-2817.7,-280.8
Mario Tatum Jr.,8.5,Virginia Military Institute,4498,Vmi Keydets,29,1164.6,87.5,1174.8,105.4,-17.9,-208.3,-219.2,-208.5,-2093.7,-209.0
Alexander Daushvili,6.8,Virginia Military Institute,3038,Vmi Keydets,5,151.3,95.1,147.9,111.5,-16.4,-24.8,-21.0,-24.8,-245.3,-24.4
Jaylen Pazon,6.7,Virginia Military Institute,3844,Vmi Keydets,17,285.2,82.1,292.4,106.3,-24.3,-69.3,-76.7,-69.0,-698.8,-69.5
AJ Clark,6.6,Virginia Military Institute,4493,Vmi Keydets,20,862.7,82.1,873.5,105.5,-23.5,-202.5,-213.3,-201.9,-2031.3,-202.5
Walker Andrews,5.9,Virginia Military Institute,4013,Vmi Keydets,25,426.0,79.3,448.5,99.2,-19.9,-84.7,-107.1,-84.8,-869.8,-84.6
Cal Liston,5.3,Virginia Military Institute,4515,Vmi Keydets,29,985.6,82.7,1005.7,106.4,-23.7,-233.6,-255.0,-233.6,-2359.6,-234.9
Kaden Stuckey,4.4,Virginia Military Institute,4273,Vmi Keydets,26,758.0,85.6,778.4,101.2,-15.6,-118.3,-138.9,-118.2,-1198.3,-118.5
Mason Hagedorn,2.0,Virginia Military Institute,2321,Vmi Keydets,5,53.8,81.9,56.7,91.7,-9.9,-5.3,-7.9,-5.3,-54.1,-5.0
Amani Hansberry,14.3,Virginia Tech,561,Virginia Tech Hokies,30,1510.2,99.5,1485.9,93.8,5.7,86.2,108.9,86.1,853.9,84.6
Ben Hammond,13.2,Virginia Tech,1115,Virginia Tech Hokies,32,1604.4,97.4,1612.5,95.1,2.2,35.7,29.2,36.9,369.9,37.3
Neoklis Avdalas,12.1,Virginia Tech,899,Virginia Tech Hokies,31,1628.1,96.2,1605.8,93.0,3.1,51.2,72.8,52.1,517.4,50.5
Jailen Bedford,11.3,Virginia Tech,3634,Virginia Tech Hokies,31,1316.0,97.7,1314.9,101.8,-4.0,-53.1,-52.8,-54.0,-539.3,-53.9
Tyler Johnson,8.0,Virginia Tech,521,Virginia Tech Hokies,17,740.2,104.2,737.5,91.5,12.6,93.5,96.5,94.0,938.3,93.8
Jaden Schutt,7.7,Virginia Tech,365,Virginia Tech Hokies,32,1257.7,101.6,1249.1,92.1,9.5,120.1,127.4,119.5,1190.7,118.8
Christian Gurdak,5.6,Virginia Tech,660,Virginia Tech Hokies,30,823.4,97.8,845.8,88.8,9.0,73.9,54.2,74.1,751.1,76.6
Antonio Dorn,2.6,Virginia Tech,1252,Virginia Tech Hokies,24,342.9,101.2,336.0,93.5,7.7,26.5,32.9,26.4,261.4,26.0
Izaiah Pasha,2.0,Virginia Tech,1811,Virginia Tech Hokies,17,207.6,90.1,212.9,88.3,1.7,3.6,-0.9,3.7,37.8,4.4
Sin'Cere Jones,0.6,Virginia Tech,1901,Virginia Tech Hokies,10,100.1,94.9,100.8,93.3,1.6,1.6,0.9,1.6,16.1,1.6
Thijs De Ridder,15.6,Virginia,82,Virginia Cavaliers,36,1605.7,100.9,1599.4,86.4,14.5,232.5,238.3,232.8,2323.7,232.0
Malik Thomas,12.4,Virginia,441,Virginia Cavaliers,36,1282.2,96.8,1289.8,88.4,8.4,107.8,101.0,107.7,1080.2,108.6
Sam Lewis,10.6,Virginia,178,Virginia Cavaliers,36,1456.8,99.3,1450.2,87.0,12.3,179.3,184.9,179.2,1787.8,178.3
Jacari White,9.4,Virginia,517,Virginia Cavaliers,31,884.4,103.5,883.8,92.8,10.7,94.4,95.2,94.6,946.0,94.6
Chance Mallory,9.3,Virginia,189,Virginia Cavaliers,36,1345.2,103.9,1354.3,90.8,13.0,175.3,168.0,176.2,1768.2,177.1
Ugonna Onyenso,6.5,Virginia,461,Virginia Cavaliers,36,1015.3,99.8,1043.4,89.5,10.3,104.2,79.4,104.6,1060.1,107.5
Dallin Hall,5.9,Virginia,118,Virginia Cavaliers,36,1579.3,99.9,1587.7,86.7,13.2,209.2,201.2,208.5,2090.2,209.6
Devin Tillis,4.1,Virginia,888,Virginia Cavaliers,31,736.5,98.4,744.3,91.4,7.1,52.1,44.4,51.6,518.3,52.2
Elijah Gertrude,1.7,Virginia,1420,Virginia Cavaliers,14,102.7,95.4,100.6,78.6,16.8,17.3,18.9,17.3,170.8,16.8
